listing_id,name,description,text,llama_response
1.1002397762289306e+18,Cozy & Stylish 1Br-condo 2 min from bell center,"Stay in our chic 1BR condo in Montreal's heart, blending style & convenience. Steps from Bell Center, Peel Metro, Eaton Center, and more. Explore Old Port, Plateau's art, and vibrant Crescent Street. Enjoy a fully equipped kitchen, cozy living space with a 50"" TV, and a comfy double-size beds. Easy check-in, Wi-Fi, and in-building washer for a seamless stay. Experience Montreal's lively bars, restaurants, and attractions right at your doorstep. A perfect mix of comfort and location.","Cozy & Stylish 1Br-condo 2 min from bell center
Stay in our chic 1BR condo in Montreal's heart, blending style & convenience. Steps from Bell Center, Peel Metro, Eaton Center, and more. Explore Old Port, Plateau's art, and vibrant Crescent Street. Enjoy a fully equipped kitchen, cozy living space with a 50"" TV, and a comfy double-size beds. Easy check-in, Wi-Fi, and in-building washer for a seamless stay. Experience Montreal's lively bars, restaurants, and attractions right at your doorstep. A perfect mix of comfort and location.",<coroutine object preguntar_llama at 0x11aa73400>
9.861791088976708e+17,Buchanan *305* - Luxe Loft+Gym,"Welcome to the modern lifestyle of Montreal condos!<br />Located in a residential area close to downtown Montreal, this is the perfect tourist stay for your family or friends. Easily accessible by car and public transport (metro 5 min walk) and within walking distance to grocery stores, restaurants and local shops.<br />Please let us know if you have any inquiries. We also speak English!","Buchanan *305* - Luxe Loft+Gym
Welcome to the modern lifestyle of Montreal condos!<br />Located in a residential area close to downtown Montreal, this is the perfect tourist stay for your family or friends. Easily accessible by car and public transport (metro 5 min walk) and within walking distance to grocery stores, restaurants and local shops.<br />Please let us know if you have any inquiries. We also speak English!",<coroutine object preguntar_llama at 0x11be67e10>
4100405.0,Chic et deco moderne  au coeur du Rosemont,"Luxurious sunny apartment in a typical Montreal area, very bright, charming, clean and quiet in a residential area. 2 closed bedrooms, 1 bathroom. Large kitchen and living room, very bright with a private entrance.  Ideal for families. Bus and metro nearby. Park, grocery stores and bike paths 5 minutes walk (bakery, butcher shop, fish shop, fruit shop, cafes, restaurants and small neighborhood bars). ""Netflix and high-speed WiFi included!""","Chic et deco moderne  au coeur du Rosemont
Luxurious sunny apartment in a typical Montreal area, very bright, charming, clean and quiet in a residential area. 2 closed bedrooms, 1 bathroom. Large kitchen and living room, very bright with a private entrance.  Ideal for families. Bus and metro nearby. Park, grocery stores and bike paths 5 minutes walk (bakery, butcher shop, fish shop, fruit shop, cafes, restaurants and small neighborhood bars). ""Netflix and high-speed WiFi included!""",<coroutine object preguntar_llama at 0x11be67ca0>
1.035538883530784e+18,Modern Condo Downtown Montreal,Keep it simple at this peaceful and centrally located place.,"Modern Condo Downtown Montreal
Keep it simple at this peaceful and centrally located place.",<coroutine object preguntar_llama at 0x11be67b30>
7.565713545653117e+17,Crescent Street Comforts! Modern 1Br-Best MTL Spot,"Greatest location in the heart of downtown!<br />Stay on famous Crescent street, the place to walk everywhere!<br /><br />☆Workers and Travelers welcome!<br />☆ Be surrounded by the best of Montreal's Culture & Nightlife, Concordia Uni<br />☆Subway & busses just 2 minutes away<br />☆Professionally cleaned<br />☆Coffee &Tea, fresh linens, towels, and bathroom essentials provided<br />☆Bright and modern NEW décor & renovated<br />☆Outdoor private balcony<br />☆Smart lock entry<br />☆Comfortable, new & clean<br />☆Full Kitchen, all the basics<br />☆Fast WiFi !!","Crescent Street Comforts! Modern 1Br-Best MTL Spot
Greatest location in the heart of downtown!<br />Stay on famous Crescent street, the place to walk everywhere!<br /><br />☆Workers and Travelers welcome!<br />☆ Be surrounded by the best of Montreal's Culture & Nightlife, Concordia Uni<br />☆Subway & busses just 2 minutes away<br />☆Professionally cleaned<br />☆Coffee &Tea, fresh linens, towels, and bathroom essentials provided<br />☆Bright and modern NEW décor & renovated<br />☆Outdoor private balcony<br />☆Smart lock entry<br />☆Comfortable, new & clean<br />☆Full Kitchen, all the basics<br />☆Fast WiFi !!",<coroutine object preguntar_llama at 0x11be679c0>
9.97047021058974e+17,2 Storey Waterfront Old Mtl,This stylish place to stay is perfect for group trips.,"2 Storey Waterfront Old Mtl
This stylish place to stay is perfect for group trips.",<coroutine object preguntar_llama at 0x11be676e0>
9.507691203920753e+17,Stylish 4-BR Condo in Downtown MTL,"This 4-bedroom apartment W/ brand new appliances in DT MTL is perfect for groups of up to 10 people.<br /><br />With 2 bathrooms and comfortable beds, it's great for families or groups. <br /><br />The apartment also features unique artwork and stylish furnishings, including a comfortable living room with smart TV, and a dining area.<br /><br />It's just a short distance from McGill University and other top attractions.<br /><br />Whether you're in Montreal for business or pleasure, this 4-bedroom condo is a great place to call home.","Stylish 4-BR Condo in Downtown MTL
This 4-bedroom apartment W/ brand new appliances in DT MTL is perfect for groups of up to 10 people.<br /><br />With 2 bathrooms and comfortable beds, it's great for families or groups. <br /><br />The apartment also features unique artwork and stylish furnishings, including a comfortable living room with smart TV, and a dining area.<br /><br />It's just a short distance from McGill University and other top attractions.<br /><br />Whether you're in Montreal for business or pleasure, this 4-bedroom condo is a great place to call home.",<coroutine object preguntar_llama at 0x11be67570>
256043.0,Plateau Mont-Royal Apt. - Long Term Opportunity,"The apartment is available for long term rental (6 months or more). Price based on that. Don't hesitate to write us to discuss!<br /><br />Right in the heart of one of city's most active neighborhood! A few steps away from the park Lafontaine - real haven of peace, calm and well-being.","Plateau Mont-Royal Apt. - Long Term Opportunity
The apartment is available for long term rental (6 months or more). Price based on that. Don't hesitate to write us to discuss!<br /><br />Right in the heart of one of city's most active neighborhood! A few steps away from the park Lafontaine - real haven of peace, calm and well-being.",<coroutine object preguntar_llama at 0x11be67400>
51910001.0,Charming apartment in St Henri,"Bright 1 bedroom private apartment(upper duplex)  located on the main street of lively St Henri. No neighbors. Newly renovated, new appliances including gas stove, washer and dryer. Bedroom balcony facing Notre Dame and another small balcony out back from kitchen. <br />Short walk to the Canal and Atwater Market. Close to metro.  Lots of great food and coffee shops only steps away. Free street parking right outside the door.","Charming apartment in St Henri
Bright 1 bedroom private apartment(upper duplex)  located on the main street of lively St Henri. No neighbors. Newly renovated, new appliances including gas stove, washer and dryer. Bedroom balcony facing Notre Dame and another small balcony out back from kitchen. <br />Short walk to the Canal and Atwater Market. Close to metro.  Lots of great food and coffee shops only steps away. Free street parking right outside the door.",<coroutine object preguntar_llama at 0x11be67290>
9.636442127915224e+17,Sonder Maisonneuve | Spacious Queen 1BR w/ Balcony,"Coffee and croissants on your private balcony, the buzzing city stretched below. Bienvenue à Maisonneuve, where each space is tailored to your comfort. The seasonal outdoor pool and hot tub are here for warmer days on the 14th-floor terrace. Downtown is just outside your door, surrounded by art and music venues. For post-dinner drinks, we recommend Burgundy Lion for a crisp craft beer. Your options are endless, and it all starts at Maisonneuve.","Sonder Maisonneuve | Spacious Queen 1BR w/ Balcony
Coffee and croissants on your private balcony, the buzzing city stretched below. Bienvenue à Maisonneuve, where each space is tailored to your comfort. The seasonal outdoor pool and hot tub are here for warmer days on the 14th-floor terrace. Downtown is just outside your door, surrounded by art and music venues. For post-dinner drinks, we recommend Burgundy Lion for a crisp craft beer. Your options are endless, and it all starts at Maisonneuve.",<coroutine object preguntar_llama at 0x11be67120>
38325174.0,Corporate Meeting | 4 Bdr Loft Holland Hotel,"Located on the 4th floor of the building, Le Loft Executive is accessible through a private elevator.","Corporate Meeting | 4 Bdr Loft Holland Hotel
Located on the 4th floor of the building, Le Loft Executive is accessible through a private elevator.",<coroutine object preguntar_llama at 0x11be66fb0>
6.479197865457065e+17,Newly Renovated 3 BDRM Vacation Home,"Bring the whole family to this great place with lots of room for fun.<br />A Lovely 3 Bedroom apartment in the heart of Monkland Village.Convenience at your doorsteps. 3 bedrooms 1 office & 1 bathroom apartment with additional 2 sofa0beds. All beds are dressed up with Down-filled Duvet.Enjoy easy free parking on the street, complimentary WIFI, Laundry & fully equipped kitchen.Dozen of Restaurants, Coffee shops, Drugstore & Supermarket just a short walk away as well as the Subway. You'll Love it!","Newly Renovated 3 BDRM Vacation Home
Bring the whole family to this great place with lots of room for fun.<br />A Lovely 3 Bedroom apartment in the heart of Monkland Village.Convenience at your doorsteps. 3 bedrooms 1 office & 1 bathroom apartment with additional 2 sofa0beds. All beds are dressed up with Down-filled Duvet.Enjoy easy free parking on the street, complimentary WIFI, Laundry & fully equipped kitchen.Dozen of Restaurants, Coffee shops, Drugstore & Supermarket just a short walk away as well as the Subway. You'll Love it!",<coroutine object preguntar_llama at 0x11be66e40>
1.1161154778735176e+18,Shared Girls Room,Forget your worries in this spacious and serene space.,"Shared Girls Room
Forget your worries in this spacious and serene space.",<coroutine object preguntar_llama at 0x11be66cd0>
38062623.0,Spacious Condo....Core Downtown!,"Luxury Condo. Walking distance to major Universities, shopping centres, theatres and markets.<br />Located between two metro stations.","Spacious Condo....Core Downtown!
Luxury Condo. Walking distance to major Universities, shopping centres, theatres and markets.<br />Located between two metro stations.",<coroutine object preguntar_llama at 0x11be66b60>
